job_name,company_name,job_city,salary,publish_detail,company_type,company_scale,industry,job_duty,发布日期
激光雷达感知算法工程师（正式/实习）,天津天瞳威势电子科技有限公司,天津-南开区,1-3万/月,天津-南开区 本科 招2人 03-15发布 英语熟练,民营公司,50-150人,电子技术/半导体/集成电路,"职位描述: 1. 负责三维点云中车辆\行人等目标的检测\跟踪 2. 激光雷达数据预处理，包括激光雷达标定、激光雷达与其他传感器联合标定 3. 参与激光雷达的调试\工程化工作 岗位要求: 1. 熟悉点云滤波\特征提取\平面检测\分割\聚类算法 2. 熟悉C/C++,熟悉PCL点云库 3. 有激光雷达使用经验者优先,熟悉ROS系统者优先 4. 实习生可放宽条件",2026-03-15
高级算法工程师,普华永道信息技术（上海）有限公司,异地招聘,1.5-3万/月,上海-浦东新区 本科 招若干人 03-15发布 英语,外资（欧美）,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",1、客户沟通需求，设计方案，实现，优化并检测解决方案、最终实施到客户环境中； 2、帮助解决方案的问题，实现价值的提升； 任职要求： 1、统招本科以上学历，学习计算机科学，计算机工程，电子工程，应用数学等相关专业 2、3年以上软件开发经验 3、2年左右机器学习或者数据分析的实践经验（数据挖掘、异常检测、知识图谱、NLP等） 4、熟悉Python 5、良好的沟通和团队合作技能 6、良好的英语沟通能力和文档阅读能力 7、需要的时候可接受在国内外出差工作 8、熟悉金融行业、供应链管理或有相关工作经验者优先。,2026-03-15
高级算法工程师,普华永道信息技术（上海）有限公司,上海-浦东新区,1.5-3万/月,上海-浦东新区 本科 招若干人 03-15发布 英语,外资（欧美）,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",1、客户沟通需求，设计方案，实现，优化并检测解决方案、最终实施到客户环境中； 2、帮助解决方案的问题，实现价值的提升； 任职要求： 1、统招本科以上学历，学习计算机科学，计算机工程，电子工程，应用数学等相关专业 2、3年以上软件开发经验 3、2年左右机器学习或者数据分析的实践经验（数据挖掘、异常检测、知识图谱、NLP等） 4、熟悉Python 5、良好的沟通和团队合作技能 6、良好的英语沟通能力和文档阅读能力 7、需要的时候可接受在国内外出差工作 8、熟悉金融行业、供应链管理或有相关工作经验者优先。,2026-03-15
算法工程师,海尔智家股份有限公司,西安-高新技术...,1.5-3.5万/月,西安-高新技术产业开发区 5-7年经验 本科 招1人 03-15发布,国企,10000人以上,家具/家电/玩具/礼品,"工作职责： 1) 主要负责数据建模,基于业务规律和数据探索构建数据模型,提升数据利用效率和价值； 2) 通过机器学习模型、复杂网络或深度学习等技术，针对业务进行模型框架设计及搭建； 3) 对上线模型、策略进行持续监控，输出评估报告并进行周期性迭代； 4) 深入理解客户业务场景，将数据模型应用于实际业务并支持未来业务发展； 5) 客户数据资产、全域用户画像的梳理、分析、应用的策划者； 6) 具备商业意识，通过数据分析手段，描述业务特征，结合市场行业状况，发现业务瓶颈并给出行动建议，以推动业务发展。 能力要求： 1) 数学、计算机相关专业，统招本科及以上学历，3年及以上相关工作经验； 2) 有成功数据分析或AI项目经历的优先，熟练掌握机器学习、数据分析相关算法。 3) 精通Python、Java、Matlab、R、C/C++之一。 4) 精通多系统数据处理，掌握主流ETL工具，比如Kettle、SQL Server SSIS、Informatica等，熟悉数据的完整处理流程，包括数据的采集、清洗、预处理、存储、分析挖掘和数据可视化； 5) 熟练掌握Tensorflow, Caffe, MXNet, Sklearn任一主流框架； 6) 熟悉Tensorflow/Caffe/Caffe2/Pytorch等至少一种深度学习框架； 7) 具备较好的数学和理科基础、学习能力强，对技术有追求，具备良好的沟通和协作能力。",2026-03-15
算法工程师,海尔智家股份有限公司,西安-高新技术...,1.5-3.5万/月,西安-高新技术产业开发区 5-7年经验 本科 招1人 03-15发布,国企,10000人以上,家具/家电/玩具/礼品,"工作职责： 1) 主要负责数据建模,基于业务规律和数据探索构建数据模型,提升数据利用效率和价值； 2) 通过机器学习模型、复杂网络或深度学习等技术，针对业务进行模型框架设计及搭建； 3) 对上线模型、策略进行持续监控，输出评估报告并进行周期性迭代； 4) 深入理解客户业务场景，将数据模型应用于实际业务并支持未来业务发展； 5) 客户数据资产、全域用户画像的梳理、分析、应用的策划者； 6) 具备商业意识，通过数据分析手段，描述业务特征，结合市场行业状况，发现业务瓶颈并给出行动建议，以推动业务发展。 能力要求： 1) 数学、计算机相关专业，统招本科及以上学历，3年及以上相关工作经验； 2) 有成功数据分析或AI项目经历的优先，熟练掌握机器学习、数据分析相关算法。 3) 精通Python、Java、Matlab、R、C/C++之一。 4) 精通多系统数据处理，掌握主流ETL工具，比如Kettle、SQL Server SSIS、Informatica等，熟悉数据的完整处理流程，包括数据的采集、清洗、预处理、存储、分析挖掘和数据可视化； 5) 熟练掌握Tensorflow, Caffe, MXNet, Sklearn任一主流框架； 6) 熟悉Tensorflow/Caffe/Caffe2/Pytorch等至少一种深度学习框架； 7) 具备较好的数学和理科基础、学习能力强，对技术有追求，具备良好的沟通和协作能力。",2026-03-15
算法工程师,芯和半导体科技（上海）有限公司,上海-浦东新区,0.8-2万/月,上海-浦东新区 在校生/应届生 硕士 招若干人 03-15发布,民营公司,50-150人,"计算机软件,电子技术/半导体/集成电路",岗位描述 任职要求,2026-03-15
自动驾驶测试工程师,昆山星际舟智能科技有限公司,昆山,1-2.2万/月,昆山 1年经验 本科 招若干人 03-15发布 英语熟练 计算机科学与技术 通信工程,合资,少于50人,汽车,岗位职责： 1、配合建立无人车道路测试方案设计和整体推动工作； 2、 负责根据实际道路测试数据分析和测试问题； 3、负责模块与整车集成测试； 4、 能够完成开发相关测试工具； 5、针对不同测试场景，进行测试验证，并撰写报告，分析系统问题。 任职要求： 1、 电子、自动化、通信、计算机等相关专业本科毕业 2、熟悉单元测试、模块测试、系统测试等各种类型测试； 3、 有一定的Python或C++编程基础； 4、 工作认真负责，有良好敬业精神，能够承受一定程度的出差； 5、有很好的团队合作精神，具亲和力以及良好的人际交流沟通力； 6、 具有ADAS（高级驾驶辅助系统）、自动驾驶开发及测试经验优先。,2026-03-15
自动驾驶测试工程师,昆山星际舟智能科技有限公司,昆山,1-2.2万/月,昆山 1年经验 本科 招若干人 03-15发布 英语熟练 计算机科学与技术 通信工程,合资,少于50人,汽车,岗位职责： 1、配合建立无人车道路测试方案设计和整体推动工作； 2、 负责根据实际道路测试数据分析和测试问题； 3、负责模块与整车集成测试； 4、 能够完成开发相关测试工具； 5、针对不同测试场景，进行测试验证，并撰写报告，分析系统问题。 任职要求： 1、 电子、自动化、通信、计算机等相关专业本科毕业 2、熟悉单元测试、模块测试、系统测试等各种类型测试； 3、 有一定的Python或C++编程基础； 4、 工作认真负责，有良好敬业精神，能够承受一定程度的出差； 5、有很好的团队合作精神，具亲和力以及良好的人际交流沟通力； 6、 具有ADAS（高级驾驶辅助系统）、自动驾驶开发及测试经验优先。,2026-03-15
环境感知算法高级工程师（激光雷达）(J12798),奇瑞汽车股份有限公司,南京,20-30万/年,南京 3-4年经验 硕士 招1人 03-15发布,国企,10000人以上,汽车,工作职责: 1. 激光雷达数据预处理，包括激光雷达标定、激光雷达与其他传感器联合标定、点云数据分割、点云数据过滤、激光雷达数据解析等； 2. 激光雷达目标检测与识别，熟练使用pcl库函数和深度学习算法，对障碍物目标和路面标识进行检测与识别； 3.负责自动驾驶车辆环境感知算法应用和测试。 任职资格: 1) 硕士及以上学历，计算机科学、机器学习、模式识别、人工智能等专业，3年以上相关工作经验； 2) 有检测跟踪/图像分割/识别相关经验； 3) 熟练掌握 C/C++、Matlab、Python、Java，OpenGL等编程开发，具有良好的编程能力； 4) 熟练掌握激光点云预处理算法，目标识别/跟踪/分类等算法，可行驶区域分割算法，在自动驾驶领域有激光雷达应用和相关算法开发工作经验； 5) 具有无人驾驶相关开发经验，熟悉ROS的工作原理、无人驾驶领域算法工作经验者优先。,2026-03-15
环境感知算法高级工程师（视觉）(J12797),奇瑞汽车股份有限公司,南京,20-30万/年,南京 3-4年经验 硕士 招1人 03-15发布,国企,10000人以上,汽车,工作职责: 1. 负责自动驾驶的视觉感知功能模块的开发，包括但不局限于车位线检测、障碍物检测、立体视觉、三维重建、目标检测跟踪、图像分割、图像识别等算法； 2. 支持多传感器融合感知、规划控制、地图构建等相关模块研发工作； 3. 跟踪国内外最新的研究成果，并能实现应用于实际项目中。 任职资格: 1.硕士及硕士以上学历，模式识别，计算机视觉，三维视觉，深度学习等相关专业； 2.熟悉目标检测跟踪、图像分割、图像识别等算法，有自动驾驶开发经验者优先； 3.熟练掌握环境感知数据处理的原理和方法，能独立进行环境感知系统相机、雷达等传感器的的选型、标定和调试； 4.熟练掌握OPEN CV等开源算法； 5.熟悉掌握C/C++、Python中至少一种高级编程语言，具有良好的编程能力； 6.熟悉Linux系统，有Linux系统开发经验者优先。,2026-03-15
